,date,province,district,market,market_id,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
8247,11/15/2023,Western,Kalutara,Kalutara,1911,cereals and tubers,Rice (white),133,KG,Retail,LKR,233.2,0.71
8248,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,43.8,0.13
8249,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1263,3.84
8250,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,897,2.73
8251,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1364,4.15
8252,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2020,6.15
8253,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,657.5,2
8254,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1638,4.99
8255,11/15/2023,Western,Kalutara,Kalutara,1911,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1135,3.46
8256,11/15/2023,Western,Kalutara,Kalutara,1911,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1167.5,3.55
8257,11/15/2023,Western,Kalutara,Kalutara,1911,pulses and nuts,Beans,50,KG,Retail,LKR,520.5,1.58
8258,11/15/2023,Western,Kalutara,Kalutara,1911,pulses and nuts,Beans (mung),393,KG,Retail,LKR,962,2.93
8259,11/15/2023,Western,Kalutara,Kalutara,1911,vegetables and fruits,Coconut,684,Unit,Retail,LKR,95.25,0.29
8260,11/15/2023,Western,Kalutara,Kalutara,1911,vegetables and fruits,Eggplants,434,KG,Retail,LKR,414,1.26
8261,11/15/2023,Western,Kalutara,Kalutara,1911,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,292,0.89
8262,11/15/2023,Western,Kalutara,Kalutara,1911,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,490,1.49
8263,11/15/2023,Western,Kalutara,Kalutara,1911,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,396,1.21
8264,11/15/2023,Western,Kalutara,Kalutara,1911,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,301,0.92
8265,12/15/2023,Central,Kandy,Kandy,1912,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,220,0.67
8266,12/15/2023,Central,Kandy,Kandy,1912,cereals and tubers,Rice (white),133,KG,Retail,LKR,245.75,0.75
8267,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,52.6,0.16
8268,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2365,7.24
8269,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1300,3.98
8270,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1632.5,4.99
8271,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2230,6.82
8272,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,758,2.32
8273,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1782,5.45
8274,12/15/2023,Central,Kandy,Kandy,1912,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1192,3.65
8275,12/15/2023,Central,Kandy,Kandy,1912,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1239.5,3.79
8276,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Bananas,254,KG,Retail,LKR,231,0.71
8277,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Cabbage,181,KG,Retail,LKR,516,1.58
8278,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Carrots,166,KG,Retail,LKR,573,1.75
8279,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Coconut,684,Unit,Retail,LKR,80,0.24
8280,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,440,1.35
8281,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,611,1.87
8282,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Pineapples,524,KG,Retail,LKR,276,0.84
8283,12/15/2023,Central,Kandy,Kandy,1912,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,320,0.98
8284,12/15/2023,Central,Matale,Matale,1915,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,212.62,0.65
8285,12/15/2023,Central,Matale,Matale,1915,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,427.5,1.31
8286,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,54.94,0.17
8287,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2375,7.27
8288,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1231.25,3.77
8289,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2175,6.65
8290,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1525,4.67
8291,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1943.75,5.95
8292,12/15/2023,Central,Matale,Matale,1915,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1273.12,3.9
8293,12/15/2023,Central,Matale,Matale,1915,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1135,3.47
8294,12/15/2023,Central,Matale,Matale,1915,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,1207.78,3.7
8295,12/15/2023,Central,Matale,Matale,1915,pulses and nuts,Lentils,108,KG,Retail,LKR,320,0.98
8296,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Bananas,254,KG,Retail,LKR,170.5,0.52
8297,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Cabbage,181,KG,Retail,LKR,472,1.44
8298,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Carrots,166,KG,Retail,LKR,540,1.65
8299,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Coconut,684,Unit,Retail,LKR,88.25,0.27
8300,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,435.75,1.33
8301,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,555,1.7
8302,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Papaya,408,KG,Retail,LKR,117.5,0.36
8303,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Pineapples,524,KG,Retail,LKR,331.25,1.01
8304,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,250,0.76
8305,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,388,1.19
8306,12/15/2023,Central,Matale,Matale,1915,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,707,2.16
8307,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,218.12,0.67
8308,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,395,1.21
8309,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1162,3.56
8310,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,1975,6.04
8311,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1866.67,5.71
8312,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1196.19,3.66
8313,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1206.75,3.69
8314,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,pulses and nuts,Beans,50,KG,Retail,LKR,490,1.5
8315,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,pulses and nuts,Lentils,108,KG,Retail,LKR,317.16,0.97
8316,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,Carrots,166,KG,Retail,LKR,403,1.23
8317,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,Coconut,684,Unit,Retail,LKR,79.05,0.24
8318,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,Eggplants,434,KG,Retail,LKR,371,1.14
8319,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,Onions (red),110,KG,Retail,LKR,391.46,1.2
8320,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,555.08,1.7
8321,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,Pineapples,524,KG,Retail,LKR,371,1.14
8322,12/15/2023,Central,Nuwara Eliya,Hanguranketha,7840,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,173,0.53
8323,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,290,0.89
8324,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,216.15,0.66
8325,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2468.33,7.55
8326,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,1212.5,3.71
8327,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1543.75,4.72
8328,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1256.25,3.84
8329,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,818.75,2.5
8330,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1925,5.89
8331,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1289,3.94
8332,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,pulses and nuts,Beans (mung),393,KG,Retail,LKR,950.5,2.91
8333,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Bananas,254,KG,Retail,LKR,226,0.69
8334,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Carrots,166,KG,Retail,LKR,494,1.51
8335,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,452.75,1.39
8336,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Onions (red),110,KG,Retail,LKR,457.5,1.4
8337,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Papaya,408,KG,Retail,LKR,173.5,0.53
8338,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Pineapples,524,KG,Retail,LKR,418.89,1.28
8339,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,258,0.79
8340,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,296,0.91
8341,12/15/2023,Central,Nuwara Eliya,Nuwara Eliya,1917,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,552,1.69
8342,12/15/2023,Eastern,Ampara,Ampara,360,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,241.25,0.74
8343,12/15/2023,Eastern,Ampara,Ampara,360,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,423.33,1.3
8344,12/15/2023,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,220,0.67
8345,12/15/2023,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (white),133,KG,Retail,LKR,251.88,0.77
8346,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1945.83,5.95
8347,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1270.67,3.89
8348,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1600,4.9
8349,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1700,5.2
8350,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,800,2.45
8351,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2200,6.73
8352,12/15/2023,Eastern,Ampara,Ampara,360,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,990,3.03
8353,12/15/2023,Eastern,Ampara,Ampara,360,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1218.75,3.73
8354,12/15/2023,Eastern,Ampara,Ampara,360,pulses and nuts,Beans,50,KG,Retail,LKR,693.33,2.12
8355,12/15/2023,Eastern,Ampara,Ampara,360,pulses and nuts,Beans (mung),393,KG,Retail,LKR,931.25,2.85
8356,12/15/2023,Eastern,Ampara,Ampara,360,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,1021.88,3.13
8357,12/15/2023,Eastern,Ampara,Ampara,360,pulses and nuts,Lentils,108,KG,Retail,LKR,313.33,0.96
8358,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Bananas,254,KG,Retail,LKR,174.33,0.53
8359,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Carrots,166,KG,Retail,LKR,593.33,1.82
8360,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Eggplants,434,KG,Retail,LKR,478.33,1.46
8361,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,533.75,1.63
8362,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Papaya,408,KG,Retail,LKR,173.33,0.53
8363,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Pineapples,524,KG,Retail,LKR,556.67,1.7
8364,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,203.33,0.62
8365,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,415,1.27
8366,12/15/2023,Eastern,Ampara,Ampara,360,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,703.33,2.15
8367,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,229.58,0.7
8368,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,221.17,0.68
8369,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2537.5,7.76
8370,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1310,4.01
8371,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2200,6.73
8372,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1300,3.98
8373,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1212.5,3.71
8374,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,1122.92,3.44
8375,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,798.75,2.44
8376,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,pulses and nuts,Lentils,108,KG,Retail,LKR,322.92,0.99
8377,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Cabbage,181,KG,Retail,LKR,504.17,1.54
8378,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Eggplants,434,KG,Retail,LKR,416.67,1.27
8379,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,423.33,1.3
8380,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Onions (red),110,KG,Retail,LKR,390,1.19
8381,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,552.5,1.69
8382,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Pineapples,524,KG,Retail,LKR,412.5,1.26
8383,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,400,1.22
8384,12/15/2023,Eastern,Ampara,Dehiattakandiya,7837,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,723.33,2.21
8385,12/15/2023,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,500.5,1.53
8386,12/15/2023,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,219.35,0.67
8387,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,59.5,0.18
8388,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2207.5,6.75
8389,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1267.5,3.88
8390,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,965,2.95
8391,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,2237.5,6.85
8392,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1646.67,5.04
8393,12/15/2023,Eastern,Batticaloa,Batticaloa,361,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1235,3.78
8394,12/15/2023,Eastern,Batticaloa,Batticaloa,361,pulses and nuts,Beans,50,KG,Retail,LKR,686.21,2.1
8395,12/15/2023,Eastern,Batticaloa,Batticaloa,361,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,1165.5,3.57
8396,12/15/2023,Eastern,Batticaloa,Batticaloa,361,pulses and nuts,Lentils,108,KG,Retail,LKR,325.3,1
8397,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Bananas,254,KG,Retail,LKR,177.5,0.54
8398,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Carrots,166,KG,Retail,LKR,606.5,1.86
8399,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Coconut,684,Unit,Retail,LKR,57,0.17
8400,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Eggplants,434,KG,Retail,LKR,547.5,1.68
8401,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,456,1.4
8402,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Onions (red),110,KG,Retail,LKR,426,1.3
8403,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,522.29,1.6
8404,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,575,1.76
8405,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Papaya,408,KG,Retail,LKR,151.5,0.46
8406,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Pineapples,524,KG,Retail,LKR,374.83,1.15
8407,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,225,0.69
8408,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,312,0.95
8409,12/15/2023,Eastern,Batticaloa,Batticaloa,361,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,759,2.32
8410,12/15/2023,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (white),133,KG,Retail,LKR,242.75,0.74
8411,12/15/2023,Eastern,Trincomalee,Trincomalee,366,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,57.27,0.18
8412,12/15/2023,Eastern,Trincomalee,Trincomalee,366,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2195.5,6.72
8413,12/15/2023,Eastern,Trincomalee,Trincomalee,366,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,779.48,2.38
8414,12/15/2023,Eastern,Trincomalee,Trincomalee,366,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1906,5.83
8415,12/15/2023,Eastern,Trincomalee,Trincomalee,366,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1591.33,4.87
8416,12/15/2023,Eastern,Trincomalee,Trincomalee,366,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1230.83,3.77
8417,12/15/2023,Eastern,Trincomalee,Trincomalee,366,pulses and nuts,Beans (mung),393,KG,Retail,LKR,939.5,2.87
8418,12/15/2023,Eastern,Trincomalee,Trincomalee,366,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,1106.5,3.39
8419,12/15/2023,Eastern,Trincomalee,Trincomalee,366,pulses and nuts,Lentils,108,KG,Retail,LKR,321.25,0.98
8420,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Carrots,166,KG,Retail,LKR,646.5,1.98
8421,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Eggplants,434,KG,Retail,LKR,535.5,1.64
8422,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,451,1.38
8423,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,545.12,1.67
8424,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Papaya,408,KG,Retail,LKR,134,0.41
8425,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Pineapples,524,KG,Retail,LKR,355.5,1.09
8426,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,215,0.66
8427,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,305.5,0.93
8428,12/15/2023,Eastern,Trincomalee,Trincomalee,366,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,739,2.26
8429,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,220,0.67
8430,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Rice (white),133,KG,Retail,LKR,235,0.72
8431,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2155,6.59
8432,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1265,3.87
8433,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2325,7.11
8434,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,1950,5.97
8435,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1176.25,3.6
8436,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,1160,3.55
8437,12/15/2023,North Central,Anuradhapura,Anuradhapura,1906,pulses and nuts,Lentils,108,KG,Retail,LKR,328,1
